iter	Passed	Remaining
2417	1681867	694165876
2418	1682539	694155584
2419	1683216	694147135
2420	1683883	694134160
2421	1684535	694115410
2422	1685206	694104620
2423	1685870	694090914
2424	1686535	694077627
2425	1687186	694058483
2426	1687905	694067231
2427	1688625	694076546
2428	1689347	694086841
2429	1690054	694090700
2430	1690824	694120393
2431	1691501	694111939
2432	1692252	694133991
2433	1692978	694145510
2434	1693671	694143869
2435	1694373	694145561
2436	1695055	694139079
2437	1695763	694143323
2438	1696468	694146480
2439	1697199	694160263
2440	1697894	694159059
2441	1698559	694145682
2442	1699238	694138323
2443	1699907	694126518
2444	1700609	694128255
2445	1701326	694136199
2446	1702018	694134220
2447	1702730	694140115
2448	1703447	694147769
2449	1704166	694156830
2450	1704886	694165593
2451	1705604	694173920
2452	1706349	694193189
2453	1707082	694207905
2454	1707789	694211630
2455	1708468	694204053
2456	1709142	694194293
2457	1709809	694182084
2458	1710508	694182359
2459	1711215	694186140
2460	1711935	694195236
2461	1712649	694201963
2462	1713367	694210185
2463	1714065	694210397
2464	1714736	694199556
2465	1715398	694185133
2466	1716154	694208890
2467	1716861	694212596
2468	1717580	694221064
2469	1718327	694241325
2470	1719026	694241735
2471	1719712	694236845
2472	1720439	694248823
2473	1721195	694272507
2474	1721881	694267810
2475	1722557	694258911
2476	1723270	694265045
2477	1724011	694282646
2478	1724705	694280882
2479	1725390	694275873
2480	1726144	694298377
2481	1726864	694307525
2482	1727555	694304742
2483	1728247	694302548
2484	1728925	694294453
2485	1729598	694284389
2486	1730269	694273954
2487	1730948	694266208
2488	1731614	694253437
2489	1732266	694235156
2490	1732940	694225606
2491	1733589	694206223
2492	1734274	694201074
2493	1734953	694193755
2494	1735625	694183425
2495	1736318	694181561
2496	1736997	694173914
2497	1737686	694170667
2498	1738356	694159690
2499	1739011	694142364
2500	1739676	694129602
2501	1740344	694117584
2502	1741002	694102066
2503	1741670	694090194
2504	1742336	694077742
2505	1742991	694060707
2506	1743658	694048492
2507	1744349	694045880
2508	1745068	694054436
2509	1745778	694059351
2510	1746481	694061565
2511	1747177	694060925
2512	1747861	694055457
2513	1748527	694042870
2514	1749245	694051086
2515	1749945	694052020
2516	1750608	694038532
2517	1751284	694029771
2518	1751965	694023261
2519	1752648	694017587
2520	1753322	694008372
2521	1754003	694001542
2522	1754676	693992093
2523	1755338	693977730
2524	1756038	693979053
2525	1756709	693968306
2526	1757373	693955142
2527	1758056	693949407
2528	1758741	693944400
2529	1759460	693952911
2530	1760170	693958115
2531	1760856	693953618
2532	1761567	693958708
2533	1762280	693965008
2534	1762983	693967123
2535	1763694	693972285
2536	1764370	693964031
2537	1765073	693965967
2538	1765799	693977362
2539	1766524	693988081
2540	1767241	693995772
2541	1767943	693997397
2542	1768615	693987606
2543	1769330	693994348
2544	1770065	694008825
2545	1770773	694013084
2546	1771496	694023178
2547	1772219	694033164
2548	1772943	694043309
2549	1773653	694048121
2550	1774387	694062630
2551	1775102	694069437
2552	1775806	694071726
2553	1776480	694062517
2554	1777161	694055971
2555	1777818	694040298
2556	1778475	694024444
2557	1779139	694011304
2558	1779811	694001223
2559	1780535	694011498
2560	1781260	694022345
2561	1781986	694033256
2562	1782678	694030970
2563	1783392	694037352
2564	1784071	694030079
2565	1784763	694027893
2566	1785446	694022208
2567	1786151	694025266
2568	1786846	694024327
2569	1787556	694028940
2570	1788244	694025276
2571	1788948	694027685
2572	1789671	694037755
2573	1790396	694048224
2574	1791114	694056226
2575	1791835	694065207
2576	1792538	694067135
2577	1793233	694066157
2578	1793922	694062931
2579	1794646	694073043
2580	1795367	694082259
2581	1796077	694086959
2582	1796768	694084446
2583	1797468	694085047
2584	1798160	694082981
2585	1798886	694094050
2586	1799598	694099447
2587	1800278	694092765
2588	1800986	694096467
2589	1801693	694100073
2590	1802384	694097618
2591	1803082	694097639
2592	1803795	694103584
2593	1804488	694101767
2594	1805184	694101063
2595	1805887	694103304
2596	1806580	694101371
2597	1807246	694089246
2598	1807958	694094624
2599	1808689	694107544
2600	1809394	694110128
2601	1810151	694133089
2602	1810943	694169157
2603	1811668	694179507
2604	1812360	694177387
2605	1813070	694181881
2606	1813748	694174433
2607	1814434	694169741
2608	1815085	694151915
2609	1815760	694143142
2610	1816440	694136545
2611	1817157	694143901
2612	1817908	694163881
2613	1818614	694167255
2614	1819286	694157391
2615	1819968	694151297
2616	1820624	694135439
2617	1821289	694122817
2618	1821998	694127314
2619	1822698	694127812
2620	1823398	694128923
2621	1824099	694129901
2622	1824809	694134754
2623	1825489	694127887
2624	1826202	694133645
2625	1826894	694131508
2626	1827572	694123976
2627	1828274	694125439
2628	1828956	694119547
2629	1829640	694114378
2630	1830335	694113413
2631	1831021	694108932
2632	1831701	694101949
2633	1832391	694099312
2634	1833089	694099102
2635	1833773	694094056
2636	1834451	694086661
2637	1835137	694082299
2638	1835856	694090322
2639	1836572	694097137
2640	1837314	694113821
2641	1838049	694127972
2642	1838739	694124852
2643	1839436	694124414
2644	1840127	694121812
2645	1840814	694117897
2646	1841504	694115080
2647	1842236	694127837
2648	1842940	694130145
2649	1843629	694126910
2650	1844305	694118702
2651	1844971	694106571
2652	1845654	694101292
2653	1846351	694100639
2654	1847059	694104638
2655	1847736	694096948
2656	1848420	694091606
2657	1849111	694089218
2658	1849818	694092447
2659	1850535	694099808
2660	1851247	694105156
2661	1851920	694095806
2662	1852601	694089600
2663	1853293	694087266
2664	1853993	694088262
2665	1854660	694076573
2666	1855336	694068439
2667	1856000	694055925
2668	1856677	694048057
2669	1857353	694039740
2670	1858044	694037484
2671	1858712	694026250
2672	1859386	694017276
2673	1860039	694000729
2674	1860720	693994415
2675	1861416	693993778
2676	1862107	693991151
2677	1862782	693982788
2678	1863464	693976825
2679	1864118	693960799
2680	1864784	693949087
2681	1865475	693946338
2682	1866143	693935426
2683	1866829	693930987
2684	1867539	693935687
2685	1868280	693951915
2686	1869007	693962803
2687	1869724	693969776
2688	1870430	693972959
2689	1871132	693974558
2690	1871831	693974924
2691	1872547	693981780
2692	1873260	693987525
2693	1873991	693999519
2694	1874678	693995767
2695	1875351	693986465
2696	1876023	693977017
2697	1876723	693977983
2698	1877394	693968026
2699	1878093	693968350
2700	1878818	693978558
2701	1879556	693993400
2702	1880253	693993252
2703	1880962	693997259
2704	1881693	694009317
2705	1882427	694023013
2706	1883168	694038599
2707	1883887	694046563
2708	1884621	694060013
2709	1885331	694064372
2710	1886073	694080744
2711	1886768	694079593
2712	1887433	694067531
2713	1888186	694087714
2714	1888924	694102446
2715	1889652	694113408
2716	1890373	694122033
2717	1891203	694170623
2718	1891955	694190188
2719	1892670	694196562
2720	1893383	694202179
2721	1894125	694218334
2722	1894888	694241999
2723	1895628	694257273
2724	1896324	694256606
2725	1897015	694253993
2726	1897741	694264232
2727	1898518	694292976
2728	1899250	694305618
2729	1899977	694316149
2730	1901151	694489796
2731	1902369	694679699
2732	1903530	694848612
2733	1904695	695018609
2734	1906278	695341305
2735	1907447	695512520
2736	1908429	695615430
2737	1909389	695710419
2738	1910467	695848406
2739	1911485	695964386
2740	1912490	696075449
2741	1913377	696143314
2742	1914322	696232378
2743	1915254	696316695
2744	1916087	696365291
2745	1916894	696403905
2746	1917741	696457332
2747	1918539	696492602
2748	1919294	696512586
2749	1920037	696528157
2750	1920812	696554988
2751	1921667	696611179
2752	1922488	696654905
2753	1923270	696684206
2754	1924013	696699543
2755	1924749	696712389
2756	1925481	696723904
2757	1926212	696734885
2758	1926933	696742172
2759	1927637	696743613
2760	1928372	696756015
2761	1929073	696756064
2762	1929818	696771953
2763	1930515	696770726
2764	1931247	696782040
2765	1931958	696785897
2766	1932693	696798295
2767	1933390	696796750
2768	1934106	696802221
2769	1934833	696811826
2770	1935569	696824538
2771	1936300	696835559
2772	1937023	696843527
2773	1937774	696861533
2774	1938473	696860997
2775	1939222	696878430
2776	1940052	696924881
2777	1940776	696933174
2778	1941503	696942589
2779	1942262	696963468
2780	1943021	696984176
2781	1943728	696986501
2782	1944459	696997225
2783	1945178	697003528
2784	1945915	697016540
2785	1946603	697011929
2786	1947314	697015515
2787	1948018	697016628
2788	1948728	697019789
2789	1949429	697019890
2790	1950161	697030890
2791	1950899	697044182
2792	1951598	697043703
2793	1952297	697042845
2794	1952967	697031900
2795	1953652	697026275
2796	1954330	697017998
2797	1955002	697007612
2798	1955723	697014791
2799	1956541	697056391
2800	1957255	697061138
2801	1957982	697070301
2802	1958691	697073446
2803	1959401	697076528
2804	1960185	697106043
2805	1961071	697171686
2806	1961851	697199618
2807	1962551	697199425
2808	1963250	697198510
2809	1964011	697219889
2810	1964745	697231577
2811	1965447	697231697
2812	1966152	697233224
2813	1966879	697242299
2814	1967602	697249980
2815	1968331	697259769
2816	1969064	697271333
2817	1969775	697274576
2818	1970498	697282311
2819	1971222	697290587
2820	1971946	697298437
2821	1972689	697313090
2822	1973408	697319637
2823	1974158	697336551
2824	1974844	697331420
2825	1975519	697322105
2826	1976196	697313495
2827	1976955	697333704
2828	1977660	697334956
2829	1978328	697323254
2830	1979028	697323005
2831	1979739	697326439
2832	1980433	697323918
2833	1981134	697323799
2834	1981853	697329845
2835	1982587	697341386
2836	1983286	697340441
2837	1984003	697346004
2838	1984746	697360901
2839	1985456	697363913
2840	1986185	697373559
2841	1986909	697381385
2842	1987649	697395056
2843	1988377	697404486
2844	1989117	697418020
2845	1989858	697431833
2846	1990611	697449841
2847	1991296	697444180
2848	1991974	697435957
2849	1992651	697427421
2850	1993328	697418681
2851	1993994	697406508
2852	1994667	697396503
2853	1995329	697382803
2854	1995997	697371039
2855	1996669	697360806
2856	1997363	697358258
2857	1998041	697349940
2858	1998702	697335844
2859	1999363	697321885
2860	2000033	697310989
2861	2000705	697300733
2862	2001392	697295831
2863	2002064	697285651
2864	2002782	697291279
2865	2003471	697287112
2866	2004165	697284722
2867	2004854	697280275
2868	2005528	697270786
2869	2006198	697260006
2870	2006861	697246477
2871	2007523	697232854
2872	2008224	697232921
2873	2008904	697225547
2874	2009630	697234184
2875	2010375	697249100
2876	2011072	697247721
2877	2011760	697243352
2878	2012493	697254286
2879	2013226	697265178
2880	2013927	697265206
2881	2014630	697265730
2882	2015360	697275495
2883	2016117	697294811
2884	2016880	697316256
2885	2017581	697316048
2886	2018288	697317869
2887	2018965	697309479
2888	2019678	697313694
2889	2020360	697306976
2890	2021080	697313459
2891	2021787	697315251
2892	2022581	697347236
2893	2023340	697366989
2894	2024111	697390895
2895	2024813	697391259
2896	2025493	697383743
2897	2026185	697380650
2898	2026864	697372870
2899	2027543	697365106
2900	2028244	697364939
2901	2029005	697385491
2902	2029710	697386616
2903	2030419	697389130
2904	2031129	697392338
2905	2031800	697381738
2906	2032513	697385880
2907	2033207	697383196
2908	2033907	697382817
2909	2034579	697372609
2910	2035257	697364471
2911	2035987	697374492
2912	2036708	697380925
2913	2037400	697377737
2914	2038124	697385434
2915	2038840	697390565
2916	2039566	697398966
2917	2040277	697402106
2918	2041018	697415614
2919	2041680	697402059
2920	2042360	697394923
2921	2043042	697388141
2922	2043711	697376980
2923	2044381	697366347
2924	2045105	697373936
2925	2045799	697371283
2926	2046479	697364259
2927	2047157	697356014
2928	2047813	697340610
2929	2048495	697334011
2930	2049151	697318478
2931	2049816	697306283
2932	2050504	697301450
2933	2051202	697300379
2934	2051881	697292830
2935	2052561	697285433
2936	2053227	697273547
2937	2053891	697260682
2938	2054553	697247333
2939	2055212	697233002
2940	2055900	697228474
2941	2056584	697222846
2942	2057255	697212570
2943	2057927	697202427
2944	2058610	697196252
2945	2059288	697188406
2946	2059968	697181287
2947	2060629	697167680
2948	2061279	697150229
2949	2061926	697131770
2950	2062566	697111227
2951	2063240	697101862
2952	2063933	697099238
2953	2064661	697108107
2954	2065332	697097993
2955	2066014	697091335
2956	2066706	697088434
2957	2067413	697090199
2958	2068122	697093029
2959	2068810	697088308
2960	2069492	697081826
2961	2070166	697072845
2962	2070832	697061049
2963	2071511	697053650
2964	2072191	697046315
2965	2072884	697043695
2966	2073581	697042230
2967	2074247	697030256
2968	2074936	697026298
2969	2075623	697021569
2970	2076319	697019719
2971	2077027	697021912
2972	2077723	697020328
2973	2078403	697013061
2974	2079065	696999923
2975	2079740	696991351
2976	2080418	696983372
2977	2081099	696976657
2978	2081777	696968886
2979	2082458	696962379
2980	2083129	696952176
2981	2083823	696949764
2982	2084522	696949139
2983	2085230	696951305
2984	2085921	696948058
2985	2086608	696943173
2986	2087292	696937519
2987	2087965	696928303
2988	2088657	696925200
2989	2089340	696919235
2990	2090071	696929139
2991	2090772	696929188
2992	2091480	696931353
2993	2092221	696944528
2994	2092954	696955348
2995	2093633	696947895
2996	2094322	696943939
2997	2095008	696938765
2998	2095698	696935144
2999	2096362	696922677
3000	2097040	696914925
3001	2097709	696904463
3002	2098380	696894478
3003	2099036	696879427
3004	2099716	696872489
3005	2100422	696873966
3006	2101101	696866709
3007	2101809	696869001
3008	2102502	696866228
3009	2103184	696860068
3010	2103897	696863894
3011	2104614	696869125
3012	2105360	696884048
3013	2106062	696884529
3014	2106744	696878134
3015	2107488	696892140
3016	2108206	696897964
3017	2108937	696907829
3018	2109657	696913907
3019	2110395	696926279
3020	2111108	696930138
3021	2111865	696948482
3022	2112613	696964079
3023	2113301	696959673
3024	2113962	696946355
3025	2114641	696939033
3026	2115309	696927914
3027	2115995	696922964
3028	2116690	696921134
3029	2117478	696949673
3030	2118264	696977601
3031	2119004	696990123
3032	2119713	696992708
3033	2120428	696997230
3034	2121125	696996107
3035	2121850	697003911
3036	2122605	697021424
3037	2123348	697035026
3038	2124051	697035656
3039	2124759	697037929
3040	2125471	697041398
3041	2126189	697046861
3042	2126889	697046448
3043	2127566	697038593
3044	2128248	697032230
3045	2128987	697044481
3046	2129719	697054375
3047	2130404	697049158
3048	2131147	697062814
3049	2131891	697076629
3050	2132616	697084527
3051	2133302	697079331
3052	2134020	697085020
3053	2134687	697073646
3054	2135352	697061838
3055	2136059	697063768
3056	2136763	697064645
3057	2137479	697069311
3058	2138145	697057755
3059	2138865	697063924
3060	2139542	697056018
3061	2140243	697055924
3062	2140954	697058985
3063	2141636	697052761
3064	2142311	697044072
3065	2143010	697043233
3066	2143713	697043856
3067	2144431	697049349
3068	2145132	697049305
3069	2145845	697052856
3070	2146528	697046988
3071	2147212	697041519
3072	2147888	697033005
3073	2148598	697035993
3074	2149284	697030929
3075	2149958	697022173
3076	2150627	697011773
3077	2151341	697015716
3078	2152016	697007271
3079	2152699	697001467
3080	2153393	696999003
3081	2154079	696994100
3082	2154785	696995575
3083	2155455	696985326
3084	2156155	696985006
3085	2156844	696981093
3086	2157528	696975406
3087	2158265	696986897
3088	2158944	696979698
3089	2159687	696993064
3090	2160396	696995615
3091	2161093	696994333
3092	2161802	696996699
3093	2162531	697005671
3094	2163245	697009595
3095	2163907	696996977
3096	2164613	696998522
3097	2165313	696998265
3098	2166015	696998492
3099	2166772	697016143
3100	2167480	697018278
3101	2168160	697011451
3102	2168857	697010203
3103	2169535	697002634
3104	2170214	696995514
3105	2170918	696996253
3106	2171595	696988556
3107	2172278	696982553
3108	2172982	696983442
3109	2173730	696998532
3110	2174420	696994887
3111	2175100	696987935
3112	2175809	696990412
3113	2176496	696985726
3114	2177237	696998421
3115	2177913	696990262
3116	2178599	696985539
3117	2179306	696987278
3118	2180076	697009235
3119	2180820	697022673
3120	2181530	697025512
3121	2182314	697051811
3122	2183037	697058773
3123	2183730	697056299
3124	2184482	697072274
3125	2185211	697081017
3126	2185912	697080949
3127	2186629	697085955
3128	2187334	697087090
3129	2188027	697084378
3130	2188721	697081978
3131	2189426	697083084
3132	2190123	697081773
3133	2190827	697082349
3134	2191644	697119082
3135	2192370	697126936
3136	2193075	697128127
3137	2193802	697136247
3138	2194532	697145179
3139	2195274	697157922
3140	2195952	697150646
3141	2196726	697173436
3142	2197523	697203862
3143	2198426	697267720
3144	2199304	697323489
3145	2200205	697386662
3146	2201143	697461790
3147	2202137	697554089
3148	2203071	697627734
3149	2203908	697670395
3150	2204915	697766702
3151	2205973	697879366
3152	2206904	697951781
3153	2208042	698089633
3154	2208951	698154799
3155	2209772	698192200
3156	2210523	698207420
3157	2211281	698224928
3158	2212193	698290975
3159	2212912	698296015
3160	2213587	698287426
3161	2214279	698284042
3162	2214993	698287424
3163	2215731	698298571
3164	2216435	698299227
3165	2217162	698306840
3166	2217868	698307829
3167	2218587	698312706
3168	2219305	698317539
3169	2220007	698317483
3170	2220712	698318240
3171	2221410	698316753
3172	2222108	698315180
3173	2222806	698313766
3174	2223527	698319479
3175	2224212	698313784
3176	2224934	698319854
3177	2225619	698314349
3178	2226323	698314654
3179	2226988	698302682
3180	2227674	698297453
3181	2228366	698294134
3182	2229120	698310108
3183	2229994	698363881
3184	2231044	698472485
3185	2231897	698519368
3186	2232611	698522941
3187	2233330	698527952
3188	2234024	698525090
3189	2234754	698533648
3190	2235513	698551166
3191	2236257	698563713
3192	2236959	698563431
3193	2237653	698560620
3194	2238335	698554218
3195	2239006	698544155
3196	2239684	698536377
3197	2240358	698527274
3198	2241033	698518463
3199	2241694	698505291
3200	2242383	698501010
3201	2243061	698493404
3202	2243736	698484418
3203	2244451	698488406
3204	2245120	698477799
3205	2245825	698478463
3206	2246515	698474375
3207	2247211	698472091
3208	2247892	698465406
3209	2248595	698465317
3210	2249281	698459953
3211	2249954	698450914
3212	2250644	698446781
3213	2251323	698439425
3214	2252048	698446206
3215	2252730	698439595
3216	2253403	698430426
3217	2254100	698428383
3218	2254767	698417320
3219	2255444	698409376
3220	2256131	698404477
3221	2256807	698396185
3222	2257495	698391506
3223	2258164	698380858
3224	2258831	698369804
3225	2259489	698355929
3226	2260180	698352388
3227	2260885	698352966
3228	2261597	698355749
3229	2262325	698363514
3230	2263035	698365742
3231	2263743	698367399
3232	2264478	698377300
3233	2265148	698367021
3234	2265880	698375891
3235	2266632	698391034
3236	2267328	698388980
3237	2268036	698390625
3238	2268716	698383453
3239	2269400	698377712
3240	2270100	698376726
3241	2270786	698371586
3242	2271455	698361137
3243	2272121	698349927
3244	2272800	698342522
3245	2273476	698334198
3246	2274152	698325803
3247	2274822	698315782
3248	2275486	698304075
3249	2276149	698291776
3250	2276826	698283701
3251	2277483	698269811
3252	2278152	698259224
3253	2278794	698240716
3254	2279464	698230698
3255	2280173	698232520
3256	2280888	698236177
3257	2281585	698234634
3258	2282325	698245768
3259	2283055	698254230
3260	2283777	698260045
3261	2284483	698260913
3262	2285161	698253550
3263	2285890	698261461
3264	2286562	698251946
3265	2287264	698251681
3266	2288012	698265676
3267	2288751	698276654
3268	2289465	698279973
3269	2290176	698282565
3270	2290899	698288578
3271	2291623	698295106
3272	2292300	698287220
3273	2292971	698277509
3274	2293681	698279636
3275	2294376	698277252
3276	2295102	698284142
3277	2295843	698295873
3278	2296588	698308704
3279	2297325	698319022
3280	2298021	698316795
3281	2298710	698312662
3282	2299366	698298464
3283	2300072	698299301
3284	2300784	698301959
3285	2301467	698295943
3286	2302152	698290781
3287	2302842	698286711
3288	2303556	698290003
3289	2304269	698293276
3290	2304950	698286588
3291	2305657	698287758
3292	2306350	698284640
3293	2307068	698289234
3294	2307760	698285897
3295	2308492	698294769
3296	2309155	698282716
3297	2309844	698278599
3298	2310533	698274318
3299	2311215	698267999
3300	2311938	698274209
3301	2312669	698282601
3302	2313378	698284387
3303	2314077	698283309
3304	2314781	698283585
3305	2315476	698281293
3306	2316204	698288598
3307	2316911	698290079
3308	2317604	698287068
3309	2318345	698298350
3310	2319033	698293791
3311	2319744	698296223
3312	2320402	698282784
3313	2321083	698276167
3314	2321775	698273065
3315	2322434	698259817
3316	2323096	698247342
3317	2323775	698240192
3318	2324437	698227896
3319	2325140	698227965
3320	2325821	698221409
3321	2326481	698208527
3322	2327181	698207822
3323	2327879	698206241
3324	2328591	698208852
3325	2329288	698207179
3326	2329970	698200863
3327	2330692	698206539
3328	2331415	698212592
3329	2332089	698203953
3330	2332775	698199106
3331	2333421	698181947
3332	2334101	698175184
3333	2334770	698164987
3334	2335435	698153848
3335	2336117	698147376
3336	2336794	698139857
3337	2337452	698126405
3338	2338101	698110191
3339	2338754	698095598
3340	2339399	698078307
3341	2340057	698064956
3342	2340741	698059317
3343	2341409	698049034
3344	2342097	698044490
3345	2342789	698041373
3346	2343445	698027533
3347	2344141	698025429
3348	2344836	698022969
3349	2345534	698021772
3350	2346244	698023811
3351	2346908	698012284
3352	2347571	698000569
3353	2348223	697985356
3354	2348880	697971819
3355	2349552	697962699
3356	2350216	697951304
3357	2350913	697949696
3358	2351604	697946227
3359	2352287	697940180
3360	2352946	697927254
3361	2353612	697916488
3362	2354304	697913391
3363	2354981	697905718
3364	2355654	697896944
3365	2356312	697883833
3366	2356978	697872851
3367	2357632	697858553
3368	2358318	697853471
3369	2358994	697845795
3370	2359655	697833347
3371	2360321	697822701
3372	2361000	697815784
3373	2361675	697807542
3374	2362332	697793996
3375	2362993	697781863
3376	2363679	697776830
3377	2364348	697767106
3378	2365004	697753347
3379	2365707	697753577
3380	2366391	697747999
3381	2367062	697738874
3382	2367728	697728131
3383	2368404	697720103
3384	2369075	697710930
3385	2369749	697702495
3386	2370432	697696687
3387	2371102	697687410
3388	2371794	697684141
3389	2372463	697674394
3390	2373143	697667890
3391	2373857	697671288
3392	2374545	697666998
3393	2375238	697664184
3394	2375944	697665259
3395	2376619	697657060
3396	2377293	697648788
3397	2377990	697647198
3398	2378646	697633492
3399	2379325	697626747
3400	2380000	697618849
3401	2380705	697619525
3402	2381377	697610649
3403	2382036	697597890
3404	2382707	697588616
3405	2383381	697580537
3406	2384069	697576243
3407	2384770	697575896
3408	2385456	697571148
3409	2386238	697594408
3410	2386973	697603911
3411	2387703	697612057
3412	2388442	697622590
3413	2389202	697639454
3414	2390016	697671930
3415	2390815	697700190
3416	2391557	697711690
3417	2392330	697732391
3418	2393093	697749817
3419	2393840	697762849
3420	2394551	697765277
3421	2395254	697765428
3422	2396172	697828206
3423	2397233	697932460
3424	2398196	698008391
3425	2399139	698078056
3426	2400094	698151510
3427	2401459	698343954
3428	2402517	698447219
3429	2403505	698529965
3430	2404386	698581498
3431	2405331	698651790
3432	2406219	698705430
3433	2407113	698760576
3434	2408011	698816991
3435	2408885	698866372
3436	2409717	698903681
3437	2410528	698934668
3438	2411396	698982334
3439	2412204	699012480
3440	2413023	699045766
3441	2413765	699056958
3442	2414496	699064645
3443	2415213	699068609
3444	2415920	699069584
3445	2416619	699068029
3446	2417419	699095975
3447	2418183	699113247
3448	2418916	699121636
3449	2419636	699126354
3450	2420376	699136521
3451	2421069	699133318
3452	2421779	699135113
3453	2422489	699136825
3454	2423168	699129817
3455	2423902	699138285
3456	2424669	699156413
3457	2425375	699157174
3458	2426118	699168302
3459	2426844	699174692
3460	2427576	699182853
3461	2428369	699208401
3462	2429150	699230549
3463	2429923	699250435
3464	2430723	699277800
3465	2431476	699291899
3466	2432236	699308133
3467	2433054	699340803
3468	2433775	699345429
3469	2434517	699356329
3470	2435258	699367054
3471	2436019	699383121
3472	2436759	699393480
3473	2437519	699409511
3474	2438254	699418190
3475	2438962	699419267
3476	2439730	699437563
3477	2440471	699448073
3478	2441241	699466813
3479	2441985	699478324
3480	2442742	699493429
3481	2443459	699496943
3482	2444228	699515363
3483	2444954	699521656
3484	2445651	699519525
3485	2446359	699520389
3486	2447025	699509517
3487	2447705	699502444
3488	2448393	699497919
3489	2449068	699489563
3490	2449802	699497796
3491	2450513	699499887
3492	2451218	699499966
3493	2451959	699510357
3494	2452794	699547631
3495	2453480	699542494
3496	2454270	699566659
3497	2455045	699586888
3498	2455929	699637866
3499	2456688	699653556
3500	2457405	699657094
3501	2458092	699651911
3502	2458801	699653223
3503	2459498	699651283
3504	2460175	699643254
3505	2460894	699647403
3506	2461627	699655531
3507	2462330	699655091
3508	2463060	699662324
3509	2463767	699663026
3510	2464467	699661728
3511	2465147	699654595
3512	2465823	699646469
3513	2466511	699641705
3514	2467184	699632912
3515	2467865	699626079
3516	2468539	699617481
3517	2469217	699610035
3518	2469933	699613317
3519	2470647	699615942
3520	2471340	699612528
3521	2472021	699605838
3522	2472698	699598029
3523	2473364	699587280
3524	2474045	699580658
3525	2474753	699581668
3526	2475459	699581854
3527	2476142	699575962
3528	2476829	699570983
3529	2477491	699558940
3530	2478166	699550574
3531	2478861	699547775
3532	2479564	699547609
3533	2480282	699551211
3534	2481051	699569374
3535	2481734	699563272
3536	2482680	699631472
3537	2483509	699666440
3538	2484197	699661689
3539	2484967	699680327
3540	2485771	699708191
3541	2486512	699718250
3542	2487520	699803590
3543	2488390	699850179
3544	2489511	699967063
3545	2490441	700030324
3546	2491463	700119534
3547	2492256	700144309
3548	2492995	700153759
3549	2493688	700150428
3550	2494405	700153519
3551	2495107	700152819
3552	2495880	700171791
3553	2496580	700170356
3554	2497325	700181377
3555	2498047	700186218
3556	2498786	700195765
3557	2499507	700199998
3558	2500231	700205464
3559	2500938	700205905
3560	2501626	700200982
3561	2502297	700191557
3562	2502998	700190223
3563	2503657	700177333
3564	2504333	700169221
3565	2504964	700148393
3566	2505604	700130288
3567	2506248	700113232
3568	2506906	700100116
3569	2507561	700086058
3570	2508232	700076409
3571	2508957	700081997
3572	2509721	700098548
3573	2510441	700102751
3574	2511134	700099244
3575	2511854	700103371
3576	2512615	700118890
3577	2513316	700117764
3578	2514012	700115374
3579	2514710	700113372
3580	2515455	700124260
3581	2516167	700126337
3582	2516863	700123683
3583	2517559	700121096
3584	2518299	700130741
3585	2519089	700154537
3586	2519963	700201247
3587	2520691	700207502
3588	2521397	700207772
3589	2522143	700219119
3590	2522840	700216964
3591	2523539	700215166
3592	2524205	700204210
3593	2524882	700196305
3594	2525589	700196785
3595	2526285	700194361
3596	2527004	700198183
3597	2527693	700193538
3598	2528408	700196290
3599	2529121	700198477
3600	2529825	700198135
3601	2530592	700215095
3602	2531327	700223291
3603	2532133	700251200
3604	2532883	700263544
3605	2533586	700262930
3606	2534584	700343746
3607	2536086	700563760
3608	2537556	700775000
3609	2538263	700775154
3610	2538978	700777802
3611	2539746	700794993
3612	2540540	700819127
3613	2541243	700818440
3614	2542148	700873376
3615	2542911	700889079
3616	2543640	700895254
3617	2544405	700911634
3618	2545109	700910970
3619	2545871	700926352
3620	2546654	700947523
3621	2547341	700942346
3622	2548026	700936757
3623	2548727	700935115
3624	2549385	700922069
3625	2550100	700924575
3626	2550819	700928041
3627	2551507	700923082
3628	2552218	700924530
3629	2552958	700933749
3630	2553724	700950283
3631	2554517	700974140
3632	2555262	700984799
3633	2556047	701006275
3634	2556759	701008056
3635	2557478	701011436
3636	2558177	701009658
3637	2558855	701001954
3638	2559603	701013321
3639	2560398	701037764
3640	2561157	701052007
3641	2561902	701062843
3642	2562644	701072573
3643	2563348	701071938
3644	2564071	701076507
3645	2564770	701074477
3646	2565476	701074573
3647	2566158	701067824
3648	2566893	701075689
3649	2567616	701080413
3650	2568334	701083636
3651	2569061	701089087
3652	2569819	701103317
3653	2570504	701097599
3654	2571197	701093849
3655	2571894	701091489
3656	2572582	701086401
3657	2573269	701081159
3658	2573987	701084510
3659	2574683	701081710
3660	2575440	701095428
3661	2576137	701092964
3662	2576833	701090232
3663	2577500	701079377
3664	2578167	701068833
3665	2578860	701065069
3666	2579536	701056839
3667	2580267	701063609
3668	2580980	701065505
3669	2581715	701073297
3670	2582420	701073091
3671	2583120	701071334
3672	2583789	701061055
3673	2584473	701055239
3674	2585164	701050983
3675	2585880	701053647
3676	2586550	701043850
3677	2587222	701034536
3678	2587902	701027414
3679	2588587	701021638
3680	2589253	701010794
3681	2589920	701000208
3682	2590595	700991904
3683	2591263	700981429
3684	2591987	700986175
3685	2592673	700980737
3686	2593378	700980374
3687	2594055	700972721
